clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: 455 / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 91 / 13 =,35
Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 74 * 6 =,132
Calculate the result of the following arithmetic expression and provide only the final answer: 72 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 * 11 =,792
Calculate the result of the following arithmetic expression and provide only the final answer: 86 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 94 / 2 =,43
Calculate the result of the following arithmetic expression and provide only the final answer: 294 / 21 =,Calculate the result of the following arithmetic expression and provide only the final answer: 63 / 21 =,14
Calculate the result of the following arithmetic expression and provide only the final answer: 228 / 76 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 / 76 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 240 / 120 =,Calculate the result of the following arithmetic expression and provide only the final answer: 120 / 120 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 120 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 98 * 6 =,720
Calculate the result of the following arithmetic expression and provide only the final answer: 78 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 87 * 10 =,780
Calculate the result of the following arithmetic expression and provide only the final answer: 152 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 85 * 6 =,912
Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 6 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 360 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 112 / 2 =,180
Calculate the result of the following arithmetic expression and provide only the final answer: 560 / 40 =,Calculate the result of the following arithmetic expression and provide only the final answer: 160 / 40 =,14
Calculate the result of the following arithmetic expression and provide only the final answer: 136 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 128 / 4 =,34
Calculate the result of the following arithmetic expression and provide only the final answer: 800 / 160 =,Calculate the result of the following arithmetic expression and provide only the final answer: 160 / 160 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 3 * 120 =,Calculate the result of the following arithmetic expression and provide only the final answer: 10 * 120 =,360
Calculate the result of the following arithmetic expression and provide only the final answer: 21 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 34 * 11 =,231
Calculate the result of the following arithmetic expression and provide only the final answer: 107 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 3 =,321
Calculate the result of the following arithmetic expression and provide only the final answer: 42 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 * 9 =,378
Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 33 =,Calculate the result of the following arithmetic expression and provide only the final answer: 28 * 33 =,396
Calculate the result of the following arithmetic expression and provide only the final answer: 351 / 39 =,Calculate the result of the following arithmetic expression and provide only the final answer: 78 / 39 =,9
Calculate the result of the following arithmetic expression and provide only the final answer: 456 / 76 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 / 76 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 29 =,Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 29 =,174
Calculate the result of the following arithmetic expression and provide only the final answer: 485 / 97 =,Calculate the result of the following arithmetic expression and provide only the final answer: 97 / 97 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 385 / 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 110 / 11 =,35
Calculate the result of the following arithmetic expression and provide only the final answer: 2014 / 53 =,Calculate the result of the following arithmetic expression and provide only the final answer: 106 / 53 =,38
Calculate the result of the following arithmetic expression and provide only the final answer: 336 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 128 / 2 =,168
Calculate the result of the following arithmetic expression and provide only the final answer: 24 * 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: 39 * 16 =,384
Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 8 =,176
Calculate the result of the following arithmetic expression and provide only the final answer: 704 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 52 / 4 =,176
Calculate the result of the following arithmetic expression and provide only the final answer: 432 / 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 48 / 8 =,54
Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 69 =,Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 69 =,345
Calculate the result of the following arithmetic expression and provide only the final answer: 1950 / 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: 50 / 25 =,78
Calculate the result of the following arithmetic expression and provide only the final answer: 21 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 48 * 5 =,105
Calculate the result of the following arithmetic expression and provide only the final answer: 532 / 76 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 / 76 =,7
Calculate the result of the following arithmetic expression and provide only the final answer: 125 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 * 2 =,250
Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 42 =,Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 42 =,84
Calculate the result of the following arithmetic expression and provide only the final answer: 306 / 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 135 / 9 =,34
Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 23 =,Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 23 =,368
Calculate the result of the following arithmetic expression and provide only the final answer: 21 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 47 * 7 =,147
Calculate the result of the following arithmetic expression and provide only the final answer: 150 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 62 * 3 =,450
Calculate the result of the following arithmetic expression and provide only the final answer: 20 * 105 =,Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 105 =,2100
Calculate the result of the following arithmetic expression and provide only the final answer: 318 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 112 / 2 =,159
Calculate the result of the following arithmetic expression and provide only the final answer: 510 / 102 =,Calculate the result of the following arithmetic expression and provide only the final answer: 102 / 102 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 27 * 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 53 * 13 =,351
Calculate the result of the following arithmetic expression and provide only the final answer: 195 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 25 / 5 =,39
Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 28 * 15 =,330
Calculate the result of the following arithmetic expression and provide only the final answer: 900 / 30 =,Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 30 =,30
Calculate the result of the following arithmetic expression and provide only the final answer: 306 / 18 =,Calculate the result of the following arithmetic expression and provide only the final answer: 72 / 18 =,17
Calculate the result of the following arithmetic expression and provide only the final answer: 1800 / 75 =,Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 75 =,24
Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 44 =,Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 44 =,176
Calculate the result of the following arithmetic expression and provide only the final answer: 1900 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 190 / 10 =,190
Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 8 =,400
Calculate the result of the following arithmetic expression and provide only the final answer: 532 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 56 / 7 =,76
Calculate the result of the following arithmetic expression and provide only the final answer: 1080 / 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 / 12 =,90
Calculate the result of the following arithmetic expression and provide only the final answer: 31 * 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 47 * 13 =,403
Calculate the result of the following arithmetic expression and provide only the final answer: 360 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 136 / 4 =,90
Calculate the result of the following arithmetic expression and provide only the final answer: 108 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 6 =,648
Calculate the result of the following arithmetic expression and provide only the final answer: 3 * 47 =,Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 47 =,141
Calculate the result of the following arithmetic expression and provide only the final answer: 128 / 32 =,Calculate the result of the following arithmetic expression and provide only the final answer: 32 / 32 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 1800 / 150 =,Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 150 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 1080 / 120 =,Calculate the result of the following arithmetic expression and provide only the final answer: 120 / 120 =,9
Calculate the result of the following arithmetic expression and provide only the final answer: 190 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 10 =,1900
Calculate the result of the following arithmetic expression and provide only the final answer: 2006 / 34 =,Calculate the result of the following arithmetic expression and provide only the final answer: 102 / 34 =,59
Calculate the result of the following arithmetic expression and provide only the final answer: 395 / 79 =,Calculate the result of the following arithmetic expression and provide only the final answer: 79 / 79 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 65 * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 66 * 12 =,780
Calculate the result of the following arithmetic expression and provide only the final answer: 54 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 77 * 8 =,432
Calculate the result of the following arithmetic expression and provide only the final answer: 63 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 14 * 9 =,567
Calculate the result of the following arithmetic expression and provide only the final answer: 474 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 3 =,158
Calculate the result of the following arithmetic expression and provide only the final answer: 567 / 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 / 9 =,63
Calculate the result of the following arithmetic expression and provide only the final answer: 333 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 / 3 =,111
Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 10 =,500
Calculate the result of the following arithmetic expression and provide only the final answer: 104 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 32 * 5 =,520
Calculate the result of the following arithmetic expression and provide only the final answer: 67 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 10 =,670
Calculate the result of the following arithmetic expression and provide only the final answer: 366 / 61 =,Calculate the result of the following arithmetic expression and provide only the final answer: 183 / 61 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 66 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 * 6 =,396
Calculate the result of the following arithmetic expression and provide only the final answer: 80 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 48 * 11 =,880
Calculate the result of the following arithmetic expression and provide only the final answer: 75 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 35 * 6 =,450
Calculate the result of the following arithmetic expression and provide only the final answer: 405 / 81 =,Calculate the result of the following arithmetic expression and provide only the final answer: 162 / 81 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 303 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 78 / 3 =,101
Calculate the result of the following arithmetic expression and provide only the final answer: 25 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 23 * 11 =,275
Calculate the result of the following arithmetic expression and provide only the final answer: 37 * 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 25 =,925
Calculate the result of the following arithmetic expression and provide only the final answer: 1968 / 48 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 48 =,41
Calculate the result of the following arithmetic expression and provide only the final answer: 384 / 192 =,Calculate the result of the following arithmetic expression and provide only the final answer: 192 / 192 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 737 / 67 =,Calculate the result of the following arithmetic expression and provide only the final answer: 134 / 67 =,11
Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 8 =,Calculate the result of the following arithmetic expression and provide only the final answer: 81 * 8 =,56
Calculate the result of the following arithmetic expression and provide only the final answer: 1080 / 135 =,Calculate the result of the following arithmetic expression and provide only the final answer: 135 / 135 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 75 * 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 26 =,1950
Calculate the result of the following arithmetic expression and provide only the final answer: 108 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 74 * 7 =,756
Calculate the result of the following arithmetic expression and provide only the final answer: 370 / 74 =,Calculate the result of the following arithmetic expression and provide only the final answer: 148 / 74 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 1800 / 25 =,Calculate the result of the following arithmetic expression and provide only the final answer: 150 / 25 =,72
Calculate the result of the following arithmetic expression and provide only the final answer: 28 * 18 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 * 18 =,504
Calculate the result of the following arithmetic expression and provide only the final answer: 85 / 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: 136 / 17 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 140 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 89 * 5 =,700
Calculate the result of the following arithmetic expression and provide only the final answer: 190 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 77 * 4 =,760
Calculate the result of the following arithmetic expression and provide only the final answer: 525 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 3 =,175
Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 69 =,Calculate the result of the following arithmetic expression and provide only the final answer: 11 * 69 =,276
Calculate the result of the following arithmetic expression and provide only the final answer: 300 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 45 / 3 =,100
Calculate the result of the following arithmetic expression and provide only the final answer: 540 / 180 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 180 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 80 =,Calculate the result of the following arithmetic expression and provide only the final answer: 75 * 80 =,560
Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: 26 * 16 =,112
Calculate the result of the following arithmetic expression and provide only the final answer: 428 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 24 / 4 =,107
Calculate the result of the following arithmetic expression and provide only the final answer: 162 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 54 * 3 =,486
Calculate the result of the following arithmetic expression and provide only the final answer: 1080 / 60 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 60 =,18
Calculate the result of the following arithmetic expression and provide only the final answer: 780 / 52 =,Calculate the result of the following arithmetic expression and provide only the final answer: 104 / 52 =,15
Calculate the result of the following arithmetic expression and provide only the final answer: 34 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 11 =,374
Calculate the result of the following arithmetic expression and provide only the final answer: 504 / 84 =,Calculate the result of the following arithmetic expression and provide only the final answer: 168 / 84 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 75 * 9 =,153
Calculate the result of the following arithmetic expression and provide only the final answer: 188 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 24 / 4 =,47
Calculate the result of the following arithmetic expression and provide only the final answer: 265 / 53 =,Calculate the result of the following arithmetic expression and provide only the final answer: 159 / 53 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 400 / 80 =,Calculate the result of the following arithmetic expression and provide only the final answer: 80 / 80 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 1950 / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 39 / 13 =,150
Calculate the result of the following arithmetic expression and provide only the final answer: 507 / 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 65 / 13 =,39
Calculate the result of the following arithmetic expression and provide only the final answer: 65 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 91 * 5 =,325
Calculate the result of the following arithmetic expression and provide only the final answer: 2009 / 41 =,Calculate the result of the following arithmetic expression and provide only the final answer: 82 / 41 =,49
Calculate the result of the following arithmetic expression and provide only the final answer: 30 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 52 * 9 =,270
Calculate the result of the following arithmetic expression and provide only the final answer: 54 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 45 * 2 =,108
Calculate the result of the following arithmetic expression and provide only the final answer: 950 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 155 / 5 =,190
Calculate the result of the following arithmetic expression and provide only the final answer: 1800 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 30 / 10 =,180
Calculate the result of the following arithmetic expression and provide only the final answer: 31 * 64 =,Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 64 =,1984
Calculate the result of the following arithmetic expression and provide only the final answer: 139 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 14 =,1946
Calculate the result of the following arithmetic expression and provide only the final answer: 16 * 54 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 * 54 =,864
Calculate the result of the following arithmetic expression and provide only the final answer: 50 * 24 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 24 =,1200
Calculate the result of the following arithmetic expression and provide only the final answer: 636 / 53 =,Calculate the result of the following arithmetic expression and provide only the final answer: 159 / 53 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 190 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 68 / 2 =,95
Calculate the result of the following arithmetic expression and provide only the final answer: 59 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 * 6 =,354
Calculate the result of the following arithmetic expression and provide only the final answer: 35 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 / 5 =,7
Calculate the result of the following arithmetic expression and provide only the final answer: 19 * 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 8 * 15 =,285
Calculate the result of the following arithmetic expression and provide only the final answer: 2020 / 20 =,Calculate the result of the following arithmetic expression and provide only the final answer: 80 / 20 =,101
Calculate the result of the following arithmetic expression and provide only the final answer: 459 / 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 180 / 9 =,51
Calculate the result of the following arithmetic expression and provide only the final answer: 2000 / 50 =,Calculate the result of the following arithmetic expression and provide only the final answer: 100 / 50 =,40
Calculate the result of the following arithmetic expression and provide only the final answer: 630 / 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 63 / 9 =,70
Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 30 =,Calculate the result of the following arithmetic expression and provide only the final answer: 30 * 30 =,270
Calculate the result of the following arithmetic expression and provide only the final answer: 24 * 22 =,Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 22 =,528
Calculate the result of the following arithmetic expression and provide only the final answer: 80 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 5 * 3 =,240
Calculate the result of the following arithmetic expression and provide only the final answer: 74 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 9 * 10 =,740
Calculate the result of the following arithmetic expression and provide only the final answer: 98 / 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 182 / 14 =,7
Calculate the result of the following arithmetic expression and provide only the final answer: 85 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 130 / 5 =,17
Calculate the result of the following arithmetic expression and provide only the final answer: 40 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 29 * 7 =,280
Calculate the result of the following arithmetic expression and provide only the final answer: 138 / 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 192 / 6 =,23
Calculate the result of the following arithmetic expression and provide only the final answer: 1932 / 84 =,Calculate the result of the following arithmetic expression and provide only the final answer: 168 / 84 =,23
Calculate the result of the following arithmetic expression and provide only the final answer: 448 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 91 / 7 =,64
Calculate the result of the following arithmetic expression and provide only the final answer: 511 / 73 =,Calculate the result of the following arithmetic expression and provide only the final answer: 146 / 73 =,7
Calculate the result of the following arithmetic expression and provide only the final answer: 456 / 57 =,Calculate the result of the following arithmetic expression and provide only the final answer: 171 / 57 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 3 * 134 =,Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 134 =,402
Calculate the result of the following arithmetic expression and provide only the final answer: 115 / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 170 / 5 =,23
Calculate the result of the following arithmetic expression and provide only the final answer: 1936 / 88 =,Calculate the result of the following arithmetic expression and provide only the final answer: 176 / 88 =,22
Calculate the result of the following arithmetic expression and provide only the final answer: 137 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 3 =,411
Calculate the result of the following arithmetic expression and provide only the final answer: 14 * 22 =,Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 22 =,308
Calculate the result of the following arithmetic expression and provide only the final answer: 266 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 / 2 =,133
Calculate the result of the following arithmetic expression and provide only the final answer: 234 / 117 =,Calculate the result of the following arithmetic expression and provide only the final answer: 117 / 117 =,2
Calculate the result of the following arithmetic expression and provide only the final answer: 1953 / 31 =,Calculate the result of the following arithmetic expression and provide only the final answer: 93 / 31 =,63
Calculate the result of the following arithmetic expression and provide only the final answer: 56 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 34 * 10 =,560
Calculate the result of the following arithmetic expression and provide only the final answer: 924 / 154 =,Calculate the result of the following arithmetic expression and provide only the final answer: 154 / 154 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 144 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 63 * 2 =,288
Calculate the result of the following arithmetic expression and provide only the final answer: 21 * 24 =,Calculate the result of the following arithmetic expression and provide only the final answer: 84 * 24 =,504
Calculate the result of the following arithmetic expression and provide only the final answer: 543 / 181 =,Calculate the result of the following arithmetic expression and provide only the final answer: 181 / 181 =,3
Calculate the result of the following arithmetic expression and provide only the final answer: 1080 / 36 =,Calculate the result of the following arithmetic expression and provide only the final answer: 144 / 36 =,30
Calculate the result of the following arithmetic expression and provide only the final answer: 384 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 87 / 3 =,128
Calculate the result of the following arithmetic expression and provide only the final answer: 84 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 97 * 7 =,588
Calculate the result of the following arithmetic expression and provide only the final answer: 564 / 141 =,Calculate the result of the following arithmetic expression and provide only the final answer: 141 / 141 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 141 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 69 * 3 =,423
Calculate the result of the following arithmetic expression and provide only the final answer: 385 / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 147 / 7 =,55
Calculate the result of the following arithmetic expression and provide only the final answer: 64 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 82 * 4 =,256
Calculate the result of the following arithmetic expression and provide only the final answer: 564 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 192 / 4 =,141
Calculate the result of the following arithmetic expression and provide only the final answer: 6 * 14 =,Calculate the result of the following arithmetic expression and provide only the final answer: 68 * 14 =,84
Calculate the result of the following arithmetic expression and provide only the final answer: 720 / 60 =,Calculate the result of the following arithmetic expression and provide only the final answer: 60 / 60 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 38 * 19 =,Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 19 =,722
Calculate the result of the following arithmetic expression and provide only the final answer: 132 / 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 198 / 11 =,12
Calculate the result of the following arithmetic expression and provide only the final answer: 33 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 93 * 10 =,330
Calculate the result of the following arithmetic expression and provide only the final answer: 256 / 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 24 / 2 =,128
Calculate the result of the following arithmetic expression and provide only the final answer: 432 / 72 =,Calculate the result of the following arithmetic expression and provide only the final answer: 72 / 72 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 4 * 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 36 * 11 =,44
Calculate the result of the following arithmetic expression and provide only the final answer: 111 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 22 * 5 =,555
Calculate the result of the following arithmetic expression and provide only the final answer: 1998 / 37 =,Calculate the result of the following arithmetic expression and provide only the final answer: 185 / 37 =,54
Calculate the result of the following arithmetic expression and provide only the final answer: 540 / 27 =,Calculate the result of the following arithmetic expression and provide only the final answer: 27 / 27 =,20
Calculate the result of the following arithmetic expression and provide only the final answer: 291 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 57 / 3 =,97
Calculate the result of the following arithmetic expression and provide only the final answer: 224 / 28 =,Calculate the result of the following arithmetic expression and provide only the final answer: 28 / 28 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 423 / 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 144 / 3 =,141
Calculate the result of the following arithmetic expression and provide only the final answer: 164 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 37 * 5 =,820
Calculate the result of the following arithmetic expression and provide only the final answer: 496 / 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 12 / 4 =,124
Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 19 * 3 =,21
Calculate the result of the following arithmetic expression and provide only the final answer: 288 / 72 =,Calculate the result of the following arithmetic expression and provide only the final answer: 72 / 72 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 2 * 141 =,Calculate the result of the following arithmetic expression and provide only the final answer: 7 * 141 =,282
Calculate the result of the following arithmetic expression and provide only the final answer: 15 * 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: 20 * 26 =,390
Calculate the result of the following arithmetic expression and provide only the final answer: 555 / 37 =,Calculate the result of the following arithmetic expression and provide only the final answer: 37 / 37 =,15
Calculate the result of the following arithmetic expression and provide only the final answer: 1980 / 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: 105 / 15 =,132
Calculate the result of the following arithmetic expression and provide only the final answer: 640 / 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 120 / 10 =,64
Calculate the result of the following arithmetic expression and provide only the final answer: 76 * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 70 * 12 =,912
Calculate the result of the following arithmetic expression and provide only the final answer: 12 * 67 =,Calculate the result of the following arithmetic expression and provide only the final answer: 8 * 67 =,804
Calculate the result of the following arithmetic expression and provide only the final answer: 30 * 21 =,Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 21 =,630
Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 34 * 12 =,204
Calculate the result of the following arithmetic expression and provide only the final answer: 94 * 9 =,Calculate the result of the following arithmetic expression and provide only the final answer: 26 * 9 =,846
Calculate the result of the following arithmetic expression and provide only the final answer: 510 / 85 =,Calculate the result of the following arithmetic expression and provide only the final answer: 170 / 85 =,6
Calculate the result of the following arithmetic expression and provide only the final answer: 1024 / 32 =,Calculate the result of the following arithmetic expression and provide only the final answer: 96 / 32 =,32
Calculate the result of the following arithmetic expression and provide only the final answer: 32 * 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: 72 * 6 =,192
Calculate the result of the following arithmetic expression and provide only the final answer: 51 * 13 =,Calculate the result of the following arithmetic expression and provide only the final answer: 66 * 13 =,663
Calculate the result of the following arithmetic expression and provide only the final answer: 62 * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: 47 * 12 =,744
Calculate the result of the following arithmetic expression and provide only the final answer: 87 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 17 * 3 =,261
