clean,corrupted,label
"Calculate the least common multiple (LCM) of two numbers. LCM(15, 14) = 210, LCM(68, 1) =","Calculate the least common multiple (LCM) of two numbers. LCM(15, 14) = 210, LCM(6, 5) =",68
"Calculate the least common multiple (LCM) of two numbers. LCM(6, 79) = 474, LCM(31, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(6, 79) = 474, LCM(13, 44) =",186
"Calculate the least common multiple (LCM) of two numbers. LCM(43, 10) = 430, LCM(26, 33) =","Calculate the least common multiple (LCM) of two numbers. LCM(43, 10) = 430, LCM(1, 34) =",858
"Calculate the least common multiple (LCM) of two numbers. LCM(53, 37) = 1961, LCM(15, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(53, 37) = 1961, LCM(1, 28) =",120
"Calculate the least common multiple (LCM) of two numbers. LCM(73, 12) = 876, LCM(8, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(73, 12) = 876, LCM(3, 17) =",56
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 42) = 546, LCM(11, 20) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 42) = 546, LCM(51, 11) =",220
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 89) = 89, LCM(41, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 89) = 89, LCM(2, 33) =",369
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 99) = 198, LCM(6, 53) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 99) = 198, LCM(12, 71) =",318
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 81) = 405, LCM(5, 14) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 81) = 405, LCM(38, 13) =",70
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 61) = 427, LCM(53, 38) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 61) = 427, LCM(18, 55) =",2014
"Calculate the least common multiple (LCM) of two numbers. LCM(37, 11) = 407, LCM(3, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(37, 11) = 407, LCM(27, 20) =",6
"Calculate the least common multiple (LCM) of two numbers. LCM(20, 19) = 380, LCM(28, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(20, 19) = 380, LCM(69, 13) =",252
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 84) = 420, LCM(7, 71) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 84) = 420, LCM(83, 6) =",497
"Calculate the least common multiple (LCM) of two numbers. LCM(16, 19) = 304, LCM(24, 83) =","Calculate the least common multiple (LCM) of two numbers. LCM(16, 19) = 304, LCM(67, 6) =",1992
"Calculate the least common multiple (LCM) of two numbers. LCM(68, 9) = 612, LCM(4, 37) =","Calculate the least common multiple (LCM) of two numbers. LCM(68, 9) = 612, LCM(21, 8) =",148
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 62) = 186, LCM(3, 35) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 62) = 186, LCM(10, 13) =",105
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 10) = 190, LCM(49, 39) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 10) = 190, LCM(17, 39) =",1911
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 37) = 370, LCM(11, 64) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 37) = 370, LCM(31, 2) =",704
"Calculate the least common multiple (LCM) of two numbers. LCM(55, 36) = 1980, LCM(15, 59) =","Calculate the least common multiple (LCM) of two numbers. LCM(55, 36) = 1980, LCM(2, 9) =",885
"Calculate the least common multiple (LCM) of two numbers. LCM(51, 19) = 969, LCM(7, 24) =","Calculate the least common multiple (LCM) of two numbers. LCM(51, 19) = 969, LCM(35, 4) =",168
"Calculate the least common multiple (LCM) of two numbers. LCM(77, 5) = 385, LCM(92, 21) =","Calculate the least common multiple (LCM) of two numbers. LCM(77, 5) = 385, LCM(13, 14) =",1932
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 58) = 58, LCM(19, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 58) = 58, LCM(33, 7) =",532
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 34) = 782, LCM(5, 33) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 34) = 782, LCM(1, 60) =",165
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 47) = 846, LCM(44, 25) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 47) = 846, LCM(1, 55) =",1100
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 24) = 552, LCM(13, 23) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 24) = 552, LCM(87, 10) =",299
"Calculate the least common multiple (LCM) of two numbers. LCM(16, 37) = 592, LCM(12, 73) =","Calculate the least common multiple (LCM) of two numbers. LCM(16, 37) = 592, LCM(52, 5) =",876
"Calculate the least common multiple (LCM) of two numbers. LCM(56, 1) = 56, LCM(83, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(56, 1) = 56, LCM(77, 12) =",415
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 89) = 178, LCM(16, 41) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 89) = 178, LCM(26, 23) =",656
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 29) = 667, LCM(13, 34) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 29) = 667, LCM(13, 12) =",442
"Calculate the least common multiple (LCM) of two numbers. LCM(46, 19) = 874, LCM(53, 12) =","Calculate the least common multiple (LCM) of two numbers. LCM(46, 19) = 874, LCM(7, 4) =",636
"Calculate the least common multiple (LCM) of two numbers. LCM(21, 41) = 861, LCM(5, 89) =","Calculate the least common multiple (LCM) of two numbers. LCM(21, 41) = 861, LCM(11, 72) =",445
"Calculate the least common multiple (LCM) of two numbers. LCM(93, 4) = 372, LCM(10, 49) =","Calculate the least common multiple (LCM) of two numbers. LCM(93, 4) = 372, LCM(11, 57) =",490
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 75) = 525, LCM(60, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 75) = 525, LCM(7, 65) =",420
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 37) = 444, LCM(4, 59) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 37) = 444, LCM(7, 20) =",236
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 65) = 130, LCM(17, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 65) = 130, LCM(27, 19) =",153
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 40) = 440, LCM(25, 38) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 40) = 440, LCM(53, 4) =",950
"Calculate the least common multiple (LCM) of two numbers. LCM(77, 2) = 154, LCM(1, 70) =","Calculate the least common multiple (LCM) of two numbers. LCM(77, 2) = 154, LCM(62, 5) =",70
"Calculate the least common multiple (LCM) of two numbers. LCM(6, 35) = 210, LCM(57, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(6, 35) = 210, LCM(47, 3) =",399
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 59) = 767, LCM(1, 25) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 59) = 767, LCM(33, 4) =",25
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 76) = 988, LCM(3, 20) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 76) = 988, LCM(94, 7) =",60
"Calculate the least common multiple (LCM) of two numbers. LCM(26, 23) = 598, LCM(5, 12) =","Calculate the least common multiple (LCM) of two numbers. LCM(26, 23) = 598, LCM(7, 15) =",60
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 28) = 252, LCM(31, 24) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 28) = 252, LCM(90, 11) =",744
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 67) = 268, LCM(15, 29) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 67) = 268, LCM(45, 16) =",435
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 23) = 552, LCM(37, 10) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 23) = 552, LCM(57, 11) =",370
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 27) = 864, LCM(69, 29) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 27) = 864, LCM(33, 5) =",2001
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 47) = 329, LCM(21, 31) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 47) = 329, LCM(31, 19) =",651
"Calculate the least common multiple (LCM) of two numbers. LCM(8, 81) = 648, LCM(40, 19) =","Calculate the least common multiple (LCM) of two numbers. LCM(8, 81) = 648, LCM(14, 19) =",760
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 22) = 22, LCM(1, 40) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 22) = 22, LCM(9, 32) =",40
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 78) = 858, LCM(87, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 78) = 858, LCM(27, 73) =",609
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 11) = 198, LCM(53, 4) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 11) = 198, LCM(18, 29) =",212
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 89) = 178, LCM(87, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 89) = 178, LCM(47, 19) =",696
"Calculate the least common multiple (LCM) of two numbers. LCM(23, 84) = 1932, LCM(1, 29) =","Calculate the least common multiple (LCM) of two numbers. LCM(23, 84) = 1932, LCM(8, 3) =",29
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 68) = 476, LCM(23, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 68) = 476, LCM(24, 37) =",184
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 38) = 342, LCM(11, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 38) = 342, LCM(4, 97) =",77
"Calculate the least common multiple (LCM) of two numbers. LCM(29, 11) = 319, LCM(91, 22) =","Calculate the least common multiple (LCM) of two numbers. LCM(29, 11) = 319, LCM(18, 35) =",2002
"Calculate the least common multiple (LCM) of two numbers. LCM(76, 13) = 988, LCM(36, 25) =","Calculate the least common multiple (LCM) of two numbers. LCM(76, 13) = 988, LCM(86, 5) =",900
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 22) = 110, LCM(74, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 22) = 110, LCM(29, 16) =",666
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 4) = 44, LCM(76, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 4) = 44, LCM(14, 43) =",228
"Calculate the least common multiple (LCM) of two numbers. LCM(94, 5) = 470, LCM(8, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(94, 5) = 470, LCM(7, 17) =",136
"Calculate the least common multiple (LCM) of two numbers. LCM(53, 12) = 636, LCM(5, 86) =","Calculate the least common multiple (LCM) of two numbers. LCM(53, 12) = 636, LCM(8, 47) =",430
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 55) = 495, LCM(18, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 55) = 495, LCM(8, 17) =",90
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 87) = 348, LCM(9, 62) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 87) = 348, LCM(59, 7) =",558
"Calculate the least common multiple (LCM) of two numbers. LCM(73, 10) = 730, LCM(19, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(73, 10) = 730, LCM(5, 24) =",95
"Calculate the least common multiple (LCM) of two numbers. LCM(98, 5) = 490, LCM(39, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(98, 5) = 490, LCM(55, 6) =",663
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 29) = 116, LCM(78, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 29) = 116, LCM(8, 3) =",858
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 38) = 342, LCM(32, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 38) = 342, LCM(9, 11) =",544
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 9) = 171, LCM(33, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 9) = 171, LCM(35, 9) =",66
"Calculate the least common multiple (LCM) of two numbers. LCM(41, 4) = 164, LCM(24, 37) =","Calculate the least common multiple (LCM) of two numbers. LCM(41, 4) = 164, LCM(7, 12) =",888
"Calculate the least common multiple (LCM) of two numbers. LCM(95, 2) = 190, LCM(16, 35) =","Calculate the least common multiple (LCM) of two numbers. LCM(95, 2) = 190, LCM(79, 10) =",560
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 70) = 630, LCM(40, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 70) = 630, LCM(18, 13) =",440
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 14) = 462, LCM(6, 47) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 14) = 462, LCM(35, 26) =",282
"Calculate the least common multiple (LCM) of two numbers. LCM(83, 6) = 498, LCM(1, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(83, 6) = 498, LCM(93, 10) =",28
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 26) = 494, LCM(9, 4) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 26) = 494, LCM(9, 2) =",36
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 24) = 264, LCM(35, 12) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 24) = 264, LCM(13, 12) =",420
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 33) = 66, LCM(14, 19) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 33) = 66, LCM(37, 22) =",266
"Calculate the least common multiple (LCM) of two numbers. LCM(83, 4) = 332, LCM(21, 43) =","Calculate the least common multiple (LCM) of two numbers. LCM(83, 4) = 332, LCM(33, 25) =",903
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 49) = 441, LCM(13, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 49) = 441, LCM(41, 1) =",364
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 88) = 440, LCM(28, 69) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 88) = 440, LCM(25, 22) =",1932
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 81) = 810, LCM(8, 49) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 81) = 810, LCM(4, 71) =",392
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 19) = 133, LCM(13, 77) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 19) = 133, LCM(20, 39) =",1001
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 31) = 279, LCM(6, 89) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 31) = 279, LCM(84, 23) =",534
"Calculate the least common multiple (LCM) of two numbers. LCM(17, 50) = 850, LCM(89, 1) =","Calculate the least common multiple (LCM) of two numbers. LCM(17, 50) = 850, LCM(29, 23) =",89
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 13) = 351, LCM(35, 18) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 13) = 351, LCM(17, 42) =",630
"Calculate the least common multiple (LCM) of two numbers. LCM(29, 21) = 609, LCM(5, 84) =","Calculate the least common multiple (LCM) of two numbers. LCM(29, 21) = 609, LCM(26, 33) =",420
"Calculate the least common multiple (LCM) of two numbers. LCM(57, 5) = 285, LCM(21, 95) =","Calculate the least common multiple (LCM) of two numbers. LCM(57, 5) = 285, LCM(21, 5) =",1995
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 73) = 511, LCM(24, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 73) = 511, LCM(47, 21) =",408
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 58) = 406, LCM(8, 53) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 58) = 406, LCM(22, 13) =",424
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 2) = 38, LCM(9, 10) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 2) = 38, LCM(4, 7) =",90
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 70) = 210, LCM(13, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 70) = 210, LCM(3, 83) =",26
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 2) = 6, LCM(37, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 2) = 6, LCM(7, 93) =",111
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 13) = 13, LCM(73, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 13) = 13, LCM(9, 58) =",146
"Calculate the least common multiple (LCM) of two numbers. LCM(34, 23) = 782, LCM(2, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(34, 23) = 782, LCM(87, 4) =",22
"Calculate the least common multiple (LCM) of two numbers. LCM(55, 16) = 880, LCM(11, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(55, 16) = 880, LCM(7, 78) =",99
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 29) = 203, LCM(5, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 29) = 203, LCM(51, 1) =",55
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 16) = 48, LCM(25, 24) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 16) = 48, LCM(1, 90) =",600
"Calculate the least common multiple (LCM) of two numbers. LCM(53, 10) = 530, LCM(1, 92) =","Calculate the least common multiple (LCM) of two numbers. LCM(53, 10) = 530, LCM(50, 13) =",92
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 79) = 790, LCM(7, 39) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 79) = 790, LCM(84, 11) =",273
"Calculate the least common multiple (LCM) of two numbers. LCM(11, 82) = 902, LCM(97, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(11, 82) = 902, LCM(17, 15) =",291
"Calculate the least common multiple (LCM) of two numbers. LCM(19, 29) = 551, LCM(9, 29) =","Calculate the least common multiple (LCM) of two numbers. LCM(19, 29) = 551, LCM(24, 35) =",261
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 37) = 444, LCM(23, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 37) = 444, LCM(10, 91) =",161
"Calculate the least common multiple (LCM) of two numbers. LCM(26, 5) = 130, LCM(49, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(26, 5) = 130, LCM(1, 43) =",294
"Calculate the least common multiple (LCM) of two numbers. LCM(61, 6) = 366, LCM(4, 61) =","Calculate the least common multiple (LCM) of two numbers. LCM(61, 6) = 366, LCM(57, 1) =",244
"Calculate the least common multiple (LCM) of two numbers. LCM(90, 1) = 90, LCM(54, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(90, 1) = 90, LCM(13, 8) =",270
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 10) = 70, LCM(7, 54) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 10) = 70, LCM(43, 9) =",378
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 78) = 390, LCM(59, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 78) = 390, LCM(30, 1) =",177
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 41) = 1968, LCM(23, 33) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 41) = 1968, LCM(37, 3) =",759
"Calculate the least common multiple (LCM) of two numbers. LCM(13, 22) = 286, LCM(37, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(13, 22) = 286, LCM(48, 25) =",259
"Calculate the least common multiple (LCM) of two numbers. LCM(6, 83) = 498, LCM(18, 55) =","Calculate the least common multiple (LCM) of two numbers. LCM(6, 83) = 498, LCM(12, 61) =",990
"Calculate the least common multiple (LCM) of two numbers. LCM(68, 13) = 884, LCM(40, 49) =","Calculate the least common multiple (LCM) of two numbers. LCM(68, 13) = 884, LCM(23, 85) =",1960
"Calculate the least common multiple (LCM) of two numbers. LCM(59, 10) = 590, LCM(1, 39) =","Calculate the least common multiple (LCM) of two numbers. LCM(59, 10) = 590, LCM(7, 13) =",39
"Calculate the least common multiple (LCM) of two numbers. LCM(14, 3) = 42, LCM(19, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(14, 3) = 42, LCM(9, 77) =",171
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 29) = 29, LCM(29, 33) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 29) = 29, LCM(2, 53) =",957
"Calculate the least common multiple (LCM) of two numbers. LCM(37, 19) = 703, LCM(17, 45) =","Calculate the least common multiple (LCM) of two numbers. LCM(37, 19) = 703, LCM(22, 17) =",765
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 89) = 356, LCM(1, 36) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 89) = 356, LCM(17, 48) =",36
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 1) = 2, LCM(5, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 1) = 2, LCM(3, 28) =",30
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 13) = 650, LCM(42, 1) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 13) = 650, LCM(6, 13) =",42
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 58) = 290, LCM(36, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 58) = 290, LCM(19, 47) =",396
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 35) = 315, LCM(33, 13) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 35) = 315, LCM(61, 8) =",429
"Calculate the least common multiple (LCM) of two numbers. LCM(20, 47) = 940, LCM(23, 20) =","Calculate the least common multiple (LCM) of two numbers. LCM(20, 47) = 940, LCM(9, 28) =",460
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 11) = 198, LCM(15, 23) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 11) = 198, LCM(8, 55) =",345
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 29) = 290, LCM(85, 23) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 29) = 290, LCM(9, 65) =",1955
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 46) = 230, LCM(20, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 46) = 230, LCM(21, 19) =",180
"Calculate the least common multiple (LCM) of two numbers. LCM(16, 29) = 464, LCM(35, 1) =","Calculate the least common multiple (LCM) of two numbers. LCM(16, 29) = 464, LCM(79, 8) =",35
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 38) = 38, LCM(26, 15) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 38) = 38, LCM(1, 79) =",390
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 53) = 636, LCM(26, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 53) = 636, LCM(49, 8) =",286
"Calculate the least common multiple (LCM) of two numbers. LCM(44, 9) = 396, LCM(4, 89) =","Calculate the least common multiple (LCM) of two numbers. LCM(44, 9) = 396, LCM(90, 7) =",356
"Calculate the least common multiple (LCM) of two numbers. LCM(93, 10) = 930, LCM(35, 57) =","Calculate the least common multiple (LCM) of two numbers. LCM(93, 10) = 930, LCM(20, 41) =",1995
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 59) = 708, LCM(11, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 59) = 708, LCM(33, 26) =",308
"Calculate the least common multiple (LCM) of two numbers. LCM(35, 16) = 560, LCM(2, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(35, 16) = 560, LCM(23, 3) =",10
"Calculate the least common multiple (LCM) of two numbers. LCM(16, 1) = 16, LCM(1, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(16, 1) = 16, LCM(86, 3) =",72
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 8) = 8, LCM(21, 41) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 8) = 8, LCM(29, 17) =",861
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 67) = 67, LCM(19, 37) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 67) = 67, LCM(15, 58) =",703
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 14) = 378, LCM(4, 39) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 14) = 378, LCM(83, 10) =",156
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 19) = 133, LCM(11, 46) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 19) = 133, LCM(79, 1) =",506
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 99) = 693, LCM(10, 87) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 99) = 693, LCM(14, 15) =",870
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 58) = 1914, LCM(79, 25) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 58) = 1914, LCM(15, 22) =",1975
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 28) = 756, LCM(39, 16) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 28) = 756, LCM(3, 5) =",624
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 5) = 160, LCM(67, 8) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 5) = 160, LCM(15, 1) =",536
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 83) = 166, LCM(7, 44) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 83) = 166, LCM(53, 4) =",308
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 92) = 276, LCM(5, 61) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 92) = 276, LCM(76, 3) =",305
"Calculate the least common multiple (LCM) of two numbers. LCM(31, 25) = 775, LCM(2, 9) =","Calculate the least common multiple (LCM) of two numbers. LCM(31, 25) = 775, LCM(83, 10) =",18
"Calculate the least common multiple (LCM) of two numbers. LCM(38, 13) = 494, LCM(42, 13) =","Calculate the least common multiple (LCM) of two numbers. LCM(38, 13) = 494, LCM(93, 5) =",546
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 1) = 12, LCM(2, 15) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 1) = 12, LCM(37, 53) =",30
"Calculate the least common multiple (LCM) of two numbers. LCM(22, 39) = 858, LCM(63, 16) =","Calculate the least common multiple (LCM) of two numbers. LCM(22, 39) = 858, LCM(35, 4) =",1008
"Calculate the least common multiple (LCM) of two numbers. LCM(28, 27) = 756, LCM(9, 37) =","Calculate the least common multiple (LCM) of two numbers. LCM(28, 27) = 756, LCM(42, 5) =",333
"Calculate the least common multiple (LCM) of two numbers. LCM(89, 5) = 445, LCM(72, 25) =","Calculate the least common multiple (LCM) of two numbers. LCM(89, 5) = 445, LCM(9, 74) =",1800
"Calculate the least common multiple (LCM) of two numbers. LCM(35, 1) = 35, LCM(43, 19) =","Calculate the least common multiple (LCM) of two numbers. LCM(35, 1) = 35, LCM(80, 9) =",817
"Calculate the least common multiple (LCM) of two numbers. LCM(83, 3) = 249, LCM(13, 31) =","Calculate the least common multiple (LCM) of two numbers. LCM(83, 3) = 249, LCM(1, 29) =",403
"Calculate the least common multiple (LCM) of two numbers. LCM(77, 13) = 1001, LCM(61, 13) =","Calculate the least common multiple (LCM) of two numbers. LCM(77, 13) = 1001, LCM(62, 15) =",793
"Calculate the least common multiple (LCM) of two numbers. LCM(12, 13) = 156, LCM(40, 23) =","Calculate the least common multiple (LCM) of two numbers. LCM(12, 13) = 156, LCM(41, 17) =",920
